"" "(Intercept)" "time" "X1" "X2" "" "" "" "" "W" "B_t" "beta_shared" "W" "B_t" "beta_shared" "" "" "" ""
126 0.0863463686058858 0.0528589400031823 0.0745597188838039 0.065456931019888 0.0379837550062983 0.0369137812501465 0.0369137812501465 0.0608566211477362 0.230158449047026 0.0772109299996395 0.0849352654191517 0.244020822416709 0.0777216552845951 0.089812028942912 0.11699081880196 7.8920174476454 0.0212164834379428 29.011491975882
101 0.0948595133835477 0.0642952686295183 0.0874964362189841 0.066649064133113 0.0518655060591712 0.0390226617953654 0.0390226617953654 0.0666859489151151 0.232710036246321 0.0749794972397058 0.0815190918663842 0.234218245628935 0.0697527042625338 0.0903051301203686 0.134212513052 7.27177329601844 0.017063458505286 29.011491975882
102 0.093016227049818 0.0619741130115811 0.0806280604197347 0.0693069263105385 0.0421878678383941 0.0383466340884787 0.0383466340884787 0.0757138313549181 0.255649775999952 0.070290488888843 0.097484733583079 0.258502222406512 0.0712128964380793 0.0708572107042494 0.148374508712061 6.13182337359551 0.0194339872342944 29.1396420431764
127 0.115708897963392 0.0735230878424103 0.0803787489345714 0.0733760005139054 0.043061010488817 0.0554969828213214 0.0554969828213214 0.0664087895391059 0.266048440061959 0.072009523020092 0.087522221279854 0.252134540713392 0.0783021435440083 0.0955324452304991 0.146774449075307 11.0490826208334 0.0179576806458332 29.4563483067217
103 0.105585894071584 0.0636526321855231 0.089029987228362 0.0890295270611983 0.0464999319674081 0.0429792325702262 0.0429792325702262 0.0687893798555523 0.204177870337371 0.0725628542672454 0.0835402408261557 0.260042172249529 0.0729446617204781 0.081401026701009 0.12627367954397 5.81647781233748 0.0174421844383035 29.011491975882
128 0.108734095153514 0.064409932893075 0.0912448700963886 0.0796457345286209 0.0585910189267249 0.0379766940743116 0.0379766940743116 0.0607907239788783 0.22490812829251 0.0792749837373389 0.0877442720710605 0.23661446293753 0.0727487142582004 0.0710062898537974 0.123569892181792 7.64214481973639 0.0199906762286272 28.9112504737411
104 0.0851560076915497 0.0561265302280305 0.0824578632569507 0.060226488812555 0.0460924156711736 0.0516534056675558 0.0516534056675558 0.0556846460780394 0.25494292278134 0.0811270875866591 0.0692056472858103 0.279334760516898 0.0652797248956688 0.0917644534557469 0.142255365060574 7.04232514403755 0.0206846546568128 29.011491975882
105 0.10261279506422 0.0610267652566928 0.0848513069716814 0.0753835766723043 0.0450020697031851 0.036104528165469 0.036104528165469 0.0611779926531368 0.19985241577103 0.0786615105781273 0.096625627882354 0.250688854589337 0.0805321806221084 0.0896640287945938 0.156678829586974 7.20602301389384 0.0170539514923647 29.011491975882
129 0.0999427494252756 0.0599243808684285 0.0831439489847921 0.0775624938402529 0.0427421237831125 0.0397648143077841 0.0397648143077841 0.0595135313497877 0.223671384761513 0.0730311817619353 0.080038436920796 0.230323319915752 0.0671945474144011 0.0863256184906012 0.187049237584329 8.91148437131929 0.0180458206000124 28.8531386075
106 0.111878731287925 0.0637650538737315 0.0851531976315959 0.0872019749426558 0.0568696149039945 0.0479497955672281 0.0479497955672281 0.0895267744532752 0.246846595216492 0.0642310192811021 0.0836945412831737 0.278160347722419 0.0758256156954174 0.0798668774916575 0.112392435414541 8.4678960289965 0.0210439572315882 28.5238415974021
