"" "(Intercept)" "time" "X1" "X2" "" "" "" "" "W" "B_t" "beta_shared" "W" "B_t" "beta_shared" "" "" "" ""
1 0.137686868989309 0.0681546769016636 0.114474490457958 0.100523977269415 0.0686457143038683 0.0637876204353085 0.0637876204353085 0.0830208144653597 0.261516772947844 0.0907557262164298 0.0939277781543218 0.308395143873036 0.0975611268293509 0.0911941514204304 0.164597549133152 6.45809334842488 0.0217650882299283 29.011491975882
2 0.131764481358285 0.0810673680675461 0.104957937706309 0.0838569315953857 0.0566758907888369 0.0615426241343551 0.0615426241343551 0.0896664332449775 0.334168433279994 0.0999678411765911 0.101995358482953 0.31032772164765 0.0921012696016037 0.103244445302231 0.116571009472428 6.05343211773622 0.0244080810223155 29.011491975882
3 0.126586776999911 0.0862385110847706 0.114747474717494 0.100387065974177 0.0611773398094567 0.0626534769755904 0.0626534769755904 0.120892596345945 0.278078635967607 0.101119749814306 0.101427343147543 0.361224774143108 0.0850486943221344 0.0966597554352515 0.165511639649887 7.34144867767041 0.0224831025214471 29.011491975882
4 0.10010769341483 0.0711885341554499 0.0969587247827473 0.0769398932404124 0.0499721873952833 0.0516154210937381 0.0516154210937381 0.105736364505647 0.245627325016629 0.092152414220165 0.120520726520748 0.232707827508543 0.0944628540223844 0.0968862648219677 0.14730407474122 6.23035093130979 0.0236562610500621 29.011491975882
5 0.123178315620287 0.0747054742314017 0.106626007287679 0.10122566406989 0.055713521836358 0.0547518725292469 0.0547518725292469 0.0987427486578693 0.365308674397922 0.095573097141103 0.107623671766777 0.288525625493058 0.0826932377548215 0.0994275717260213 0.178433830540641 7.42779383209585 0.0229450375348298 29.011491975882
6 0.141775688498107 0.0684238793689271 0.106542777732881 0.0954554865699612 0.0681712508561818 0.0519320397974176 0.0519320397974176 0.0627999570501313 0.310477549335741 0.0846324552619596 0.103732674156248 0.374278778939022 0.0976265574815673 0.109247323664852 0.205843650803295 6.56383572265024 0.0239264445222174 29.011491975882
7 0.106095523663001 0.0728278246332639 0.0967169090759097 0.0835668711097877 0.0496301646717744 0.0480021258581778 0.0480021258581778 0.0889431624058017 0.357322829372849 0.099945078946704 0.104768243048625 0.333251037027696 0.111412210452783 0.0993277713081518 0.19034587932919 6.28401049321115 0.0228285634256912 29.011491975882
8 0.115128414596947 0.08584376970176 0.118120580742452 0.0661612712153479 0.0555700905172451 0.0546159416238162 0.0546159416238162 0.0916445627216249 0.307414426115095 0.0792049007081263 0.13075421982772 0.317444978173258 0.0818894549456086 0.115172235812921 0.185880965785062 6.64073745448455 0.0214231065662638 29.011491975882
9 0.128461638960076 0.0746969295553078 0.100894428011786 0.0855906169395689 0.0577110722038162 0.0545819872083461 0.0545819872083461 0.0765402502916587 0.282427346323553 0.111890455513689 0.0955362215447934 0.312957699851208 0.100688105110806 0.110043245395259 0.134766413711704 6.04236725300623 0.0225500985462247 29.011491975882
10 0.128342384536263 0.0671622071050418 0.104181213175184 0.0936980669060855 0.061184957066311 0.0523969504080737 0.0523969504080737 0.103847625414437 0.304459731189457 0.0822714536498994 0.0825106696023885 0.277893565257401 0.101668244254887 0.0947638545225844 0.152093794700805 7.17532246838095 0.0214513043798264 29.011491975882
11 0.146633086567978 0.072059917139481 0.110514848478961 0.119142139656538 0.0741955452020248 0.056535868372271 0.056535868372271 0.101311606258517 0.314159854788146 0.101578659788307 0.126386547855771 0.325126512575901 0.0950478109234333 0.0916336183356644 0.205102210031312 7.52676033975582 0.0207418445698934 29.011491975882
12 0.0957164392092598 0.0864455739029874 0.0894491186126217 0.0856745648235387 0.0487441596889056 0.0531580358186225 0.0531580358186225 0.086716571908673 0.255483118699104 0.0855781196443468 0.124215654373761 0.381415143804049 0.0978960349823606 0.119014613472798 0.176651081908359 6.06060303030227 0.0234547167404285 29.011491975882
13 0.123064475198968 0.080952530186594 0.110679042479755 0.0988043916559518 0.0675690871998121 0.0556026746234093 0.0556026746234093 0.0854494663071589 0.262350238932889 0.0954614354876581 0.0916262907871586 0.312362103326075 0.0916167735831407 0.115842396683821 0.211197534650735 6.98392815865488 0.0252162365522412 29.011491975882
14 0.134917578757689 0.0894969138771808 0.106861022856483 0.111474345273543 0.0737896951715962 0.0638315596990211 0.0638315596990211 0.140635036535695 0.272459787993506 0.0891314037338701 0.0826867233421072 0.284200835705696 0.0936647232564137 0.074997274440377 0.176721543901834 6.75845897204146 0.0236923009913057 29.011491975882
15 0.109633441791538 0.0779885210450174 0.112337289960985 0.0795844380104483 0.0686598637248699 0.0516009266568696 0.0516009266568696 0.0696777501683537 0.25790666042682 0.0879291445899845 0.0967250908675859 0.324142936729186 0.0854184498260348 0.07942010318613 0.1568500999 4.85227219501807 0.0196228807644278 29.011491975882
16 0.125488762103953 0.0785202532180798 0.109155520928465 0.103439122855508 0.0512603393878874 0.054768488219856 0.0547684882198561 0.103818759025416 0.322073612774618 0.0823732898417484 0.0959334695486706 0.3360829718407 0.0965605483522858 0.0934220951460427 0.143318074157224 6.22684802798626 0.0232870753592605 29.011491975882
17 0.150305574494202 0.0830829045024794 0.116438289283788 0.0956769363953801 0.0513913663655179 0.0657670700680169 0.0657670700680169 0.103124400735268 0.342450805884427 0.0902167614545852 0.106727015761772 0.319088131482502 0.0937840433964929 0.114192595435789 0.224292506921066 6.22494168566253 0.0247292919184492 29.011491975882
18 0.13503464042817 0.0841818628682795 0.10870891163816 0.0912501113115071 0.060110136794644 0.056246247648981 0.056246247648981 0.123970010277436 0.282731467758826 0.0764106802767312 0.100824688984004 0.346958871793195 0.100299985645514 0.0913138067652154 0.175394305616954 6.63430783157071 0.0240370610314635 29.011491975882
19 0.13454951422609 0.0804800897193745 0.105415730058845 0.0872004609877476 0.0465696719651172 0.0522934969298121 0.0522934969298121 0.115357053979928 0.339064894192508 0.0976691597042911 0.104341182555011 0.327779906577949 0.0964571432289778 0.104309390687835 0.143775610042818 5.95079996319992 0.0248498521427221 29.011491975882
20 0.130460298988139 0.0725593989754425 0.099047710096458 0.0894687855968319 0.0592252696084297 0.0531530788522102 0.0531530788522102 0.0928849961458758 0.234260244486022 0.103253151686129 0.0990286202180667 0.270118566223992 0.0851724503726113 0.106503245328537 0.171873470091364 5.98701456774104 0.022452798412796 29.011491975882
21 0.146726461778491 0.081218811141981 0.123752522719777 0.103398052261139 0.0545509414611175 0.0642810727592114 0.0642810727592114 0.104599069733439 0.383506165788922 0.0929349822613632 0.135016679176212 0.29354727705007 0.0886559768504109 0.0803860686565778 0.153731242092761 6.92831986571176 0.0247748829105674 29.011491975882
22 0.128557977118268 0.0873059682790959 0.106867157988764 0.0924690741067191 0.0410211811557985 0.0473187260126426 0.0473187260126426 0.0893510992874203 0.353213626554151 0.0897230831477822 0.110278024157538 0.305350780676087 0.105478851144281 0.136507015340489 0.142279288293118 6.07038680477578 0.0236773743382909 29.011491975882
23 0.137905188383139 0.0885904239413585 0.110450794962775 0.110083284201249 0.086028974118161 0.0615533719319287 0.0615533719319287 0.111182428544674 0.299287325604976 0.1010440498945 0.107915331172201 0.371442565135536 0.0964333995681033 0.0907106768349362 0.145038941031488 7.25979658562459 0.0184850984210624 29.011491975882
24 0.136487810159383 0.0854384871531169 0.113267405658503 0.0842792460031194 0.0565284630220676 0.046315599286433 0.046315599286433 0.0947897101323753 0.315084681850773 0.101850504686442 0.105901372439201 0.280357514845971 0.0850879315966355 0.12626338533522 0.172283421463342 6.12043274366257 0.0215230672591623 29.011491975882
25 0.103644292995917 0.0929578513380778 0.10481315450241 0.0869240762105034 0.0487424900222434 0.0676248462163842 0.0676248462163842 0.121370338595551 0.259756791702684 0.099240256332858 0.0870575720260919 0.359684224736647 0.0954269698767356 0.112391530343574 0.15439343807761 7.1439668690625 0.0246328597157898 29.011491975882
26 0.114565845095952 0.0791688002973697 0.109696686718598 0.0830608342993266 0.0485124611679435 0.0589285853880432 0.0589285853880432 0.106741370339354 0.238767051642674 0.0783317128641734 0.0944564851578697 0.345558984722534 0.0967695570118257 0.0895012242794891 0.195802663985536 6.91269509926147 0.0227352460761131 29.011491975882
27 0.149967882738994 0.0820660010584307 0.102748396788095 0.125253457872297 0.0569801425500588 0.0576432503348158 0.0576432503348158 0.147129095071169 0.348645451690503 0.104583919283781 0.0871363596934373 0.26217200812116 0.094912241980404 0.0960427865515617 0.153620889858186 7.13428908918617 0.0252241967366674 29.011491975882
28 0.13908706266507 0.0848455569289953 0.112479831295334 0.0985546214100484 0.0741707022797763 0.0805422263994843 0.0805422263994843 0.12360405038679 0.325372624607755 0.0900954722904394 0.127187587559236 0.372123082500662 0.087817329631298 0.100830111483871 0.156666142161678 7.55378692906392 0.0226283516408022 29.011491975882
29 0.123293945447381 0.0701392921266908 0.111949292784294 0.0842404110257197 0.052772527522541 0.0506655905222076 0.0506655905222076 0.109071095786757 0.26792702285876 0.0862670637682572 0.0852194025105945 0.260331320571052 0.103697873657493 0.105851601105392 0.12140948483375 6.72787057130578 0.0222193353554143 29.011491975882
30 0.14502038805923 0.0775226070702151 0.118757525673584 0.107667457552123 0.0764977691906221 0.0634586047713041 0.0634586047713041 0.0920293765003095 0.327437833139107 0.0892659027055486 0.107589909476669 0.319363197837534 0.0950187628887912 0.0714005865915452 0.198789198047973 6.60922984862224 0.0266872434816049 29.011491975882
31 0.0947373528652493 0.0849632496999783 0.0834153171895258 0.0817929579529492 0.0418021493288225 0.0499823288601357 0.0499823288601357 0.0995407377056972 0.371983933586805 0.100600682660434 0.0919080220770388 0.30083928928409 0.0938785141682583 0.111096435809883 0.184914517387021 5.89935795171172 0.0237977987904917 29.011491975882
32 0.130223879818566 0.0876270533358447 0.0981085868105618 0.0955205560686464 0.0570744891729171 0.0670040280263625 0.0670040280263625 0.124235113939185 0.299193673889562 0.0793353537803796 0.109906247106617 0.312619868288664 0.0838366846423391 0.0896914243691345 0.171398206419523 6.91042251920528 0.0237150061174674 29.011491975882
33 0.123927535118852 0.0812013165107364 0.107298172095054 0.0842139581082633 0.0446640478409666 0.0508735170187471 0.0508735170187471 0.0854098037951024 0.317066511521202 0.0885929961394831 0.108420584588857 0.403795354947495 0.102723010921021 0.131611528418453 0.122869336803093 6.75774153893671 0.0235460541634191 29.011491975882
34 0.136625720323644 0.0864199989231567 0.106772212528779 0.0929156774912519 0.0583137107045499 0.0631041495522703 0.0631041495522703 0.0898553107487312 0.345951669646897 0.0835074925203225 0.119610199885749 0.291823163101741 0.0921150619204508 0.109092587009222 0.146736234763781 6.34881679901655 0.0213208267080606 29.011491975882
35 0.124592300102785 0.0901996162882955 0.11875593244987 0.0977714630592728 0.0631815351754167 0.0596962812524522 0.0596962812524522 0.108128632810691 0.317125449794874 0.0948526507822818 0.0840446777643746 0.283926482650051 0.103184042191078 0.11484281647517 0.129698898261826 6.64314030645997 0.0246316807581151 29.011491975882
36 0.16788655647004 0.0831897096353246 0.120067247475823 0.107805541592885 0.0770539211200738 0.080644724468827 0.080644724468827 0.114247892104968 0.397297825542178 0.0926488834423149 0.103418402313255 0.308959647737272 0.0905543809011226 0.0993028216061906 0.206011249674871 6.44322524169003 0.0241924496736507 29.011491975882
37 0.11977599867683 0.0748969127776644 0.117693709563064 0.0863646184327853 0.0528427915302558 0.0523833167708111 0.0523833167708111 0.0871432094247659 0.312848943813844 0.0937830985430367 0.099859949250272 0.239511283600209 0.103784679087397 0.0890032249325309 0.182193392027487 5.39564920125746 0.0215641367772859 29.011491975882
