"" "(Intercept)" "time" "X1" "X2" "" "" "" "" "W" "B_t" "beta_shared" "W" "B_t" "beta_shared" "" "" "" ""
401 0.520324623582504 -0.921827070284082 0.943797507755183 0.979164644052881 0.536495753710297 0.113543459963506 0.113543459963506 0.394064907994278 0.235688676052401 -0.210869379307752 0.503679128317972 0.620920823776638 0.394792295559778 0.311610697724002 0.504936148452529 13 0.298333333333333 401
402 0.574495530298894 -1.06735227261375 1.04795794483081 0.959943699863144 0.451983956463551 0.229637730858014 0.229637730858014 0.502183692056811 0.12073443601465 -0.303352434529161 0.358353835496608 0.388318140713428 0.300415228411091 0.417273469137616 0.465244523138922 7 0.3 402
403 0.473274764613659 -0.967724572179138 1.14178530644446 1.02207652487539 0.449809394333589 0.173966853005784 0.173966853005784 0.453388448810878 0.213233654733342 -0.270616975978334 0.556566547391226 0.357485138810295 0.368343395884767 0.482439246977744 0.21886478051168 13 0.3 403
404 0.37525322018184 -1.01087779238344 1.13694983013358 1.07765577675788 0.469817850691043 0.247218317009496 0.247218317009496 0.611753270066272 -0.0342074763270543 -0.321053700993816 0.5773195670177 0.302089046056342 0.201889631954795 0.334192591657816 0.700893975206628 13 0.301666666666667 404
405 0.236881444785303 -1.03038704005923 1.12232442417879 1.16641913310831 0.431672864735296 0.172536749100838 0.172536749100838 0.467189289804282 -0.499980605363165 -0.430501417118303 0.406606101467618 0.253562884729353 0.248003222479824 0.18808037273957 0.567842417931579 9 0.298333333333333 405
406 0.505062036391698 -0.949553052705829 1.00269803375871 1.04302924780823 0.501384958797418 0.308363382859122 0.308363382859122 0.616793554771096 0.117995015703557 -0.265341134899336 0.426424706149076 0.0593001209469164 0.324055289705198 0.254027165448239 0.511711782622429 11 0.303333333333333 406
407 0.529049914830819 -1.078674371548 0.838064801519584 1.0719812822147 0.443527933596975 0.253452741430963 0.253452741430963 0.487195674819909 0.447522999646231 -0.266665996393235 0.348459018017686 0.622049068669356 0.355440353840758 0.311624136323641 0.390880489388155 10 0.3 407
408 0.622641553008531 -1.00473316744425 0.981017793027692 0.901747081906574 0.500133328629232 0.211162426740631 0.211162426740631 0.496763936935195 0.64047602452406 -0.225877904809538 0.4874826657415 1.17777760486022 0.264927768349743 0.266222596476625 0.42120274137188 4 0.298333333333333 408
409 0.393673915570429 -0.926356855764146 0.954809557559445 1.03544862924036 0.510174387587614 0.24106570140731 0.24106570140731 0.426246259496604 -0.0538631848308125 -0.343434334983109 0.528069027527624 0.755981156557571 0.223111892566753 0.41361190292618 0.697246934475138 8 0.3 409
410 0.734538519010189 -1.07931937833377 0.912715264456089 0.814896276214016 0.526034398614501 0.230688466053009 0.230688466053009 0.592327494041703 0.0713842816615366 -0.182746548689259 0.460246583315822 0.543951664620732 0.209040536685411 0.287977049470905 0.476541203206829 6 0.303333333333333 410
411 0.370039068767997 -1.00661523666956 1.10369500599436 1.04395927362554 0.498547194609106 0.0962723508787218 0.0962723508787218 0.434645091622608 0.0526864609280524 -0.349902945301639 0.351377193476132 0.610782261296683 0.237649741435286 0.37913193014563 0.589297671604763 6 0.295 411
412 0.525739469596577 -0.979709040205032 0.902226855289919 0.963884460803381 0.465266880306723 0.165395066565583 0.165395066565583 0.510768607262575 0.396056829832949 -0.314972680451791 0.438292994010712 0.0672433238737094 0.313123026846835 0.303577608109155 0.482667114642565 21 0.305 412
413 0.632476344113177 -1.00671706764322 0.959943323702925 0.931908881793534 0.481761272203208 0.199287807052569 0.199287807052569 0.443609384913883 0.115444237363406 -0.301585552093931 0.46920473131445 0.169734071847139 0.218013148376954 0.243497586872068 0.627028331963404 6 0.296666666666667 413
414 0.388065009314023 -0.90540660948179 1.05539870498933 1.04198320850659 0.5376586554326 0.214637599367857 0.214637599367857 0.588843237019152 0.719477001124692 -0.26758253301908 0.385955905010752 0.71018639098957 0.200918223750395 0.133974672429341 0.466966884441249 6 0.296666666666667 414
415 0.734556897233124 -1.02172325527844 0.769805452929758 0.903889254216592 0.463818471095072 0.211431865360682 0.211431865360682 0.556893479762436 0.572072596236446 -0.178415334922618 0.442669743435697 0.155802041085016 0.28723858189999 0.180678729312199 0.503040982719416 1 0.296666666666667 415
416 0.448696360728081 -1.01453122104833 0.993356762255977 1.06700049644278 0.542733275098024 0.170729105916919 0.170729105916919 0.525923148541925 0.295556831835124 -0.269793235595771 0.30134496782952 0.431688454055729 0.318780417712533 0.250452748285403 0.73458830437554 8 0.298333333333333 416
417 0.559029528191697 -0.994822231450342 0.907450763147386 0.965742045408623 0.487404337996603 0.224305311372275 0.224305311372275 0.535249282749604 0.326479978662472 -0.311426909390049 0.426970623515516 0.582506426682285 0.360941940745955 0.412048496459875 0.396980888824362 13 0.298333333333333 417
418 0.457801328731495 -1.07427202883369 0.887084285238638 1.03252755992612 0.406635130682476 0.193062252227614 0.193062252227614 0.448486276072871 0.461259487414333 -0.364844239602504 0.326463178200446 0.198513420093321 0.385209574079295 0.311724110136018 0.811285346837595 16 0.3 418
419 0.443317474151205 -1.12853651382006 0.98872625328676 1.03050509861742 0.429589388448654 0.254366858901397 0.254366858901397 0.498856883227455 0.399277778139996 -0.213903633890803 0.436262123896887 0.33514170221883 0.256265089348621 0.347399689223316 0.7374186206544 9 0.303333333333333 419
