"" "(Intercept)" "time" "X1" "X2" "" "" "" "" "W" "B_t" "beta_shared" "W" "B_t" "beta_shared" "" "" "" ""
1 0.114240776819671 0.0665651824619645 0.104914618682793 0.0798937240879186 0.0423054640147605 0.0546224130431914 0.0546224130431914 0.0806893610257106 0.280625677953659 0.0652635798028407 0.0834942863635048 0.255227082952929 0.0793528841489575 0.0878228949734828 0.141622240662613 12.4473251738539 0.0206112094625754 28.7485133070331
51 0.10726144567715 0.0630573515045729 0.0867157283204071 0.0818566832747916 0.0514785699903183 0.0434795961145754 0.0434795961145754 0.0732347427090761 0.259785311370523 0.0598816653052326 0.0975501642747498 0.255583759918457 0.0729300585158207 0.0856161366110117 0.146135277064728 10.8819944277942 0.0186327840363612 29.5148737643013
2 0.0903868496873455 0.0647517251413396 0.0796494646507197 0.0718678716543899 0.0508796274767081 0.0438160646688612 0.0438160646688612 0.0660788882768645 0.229620780287011 0.0790723855412416 0.0827784592388133 0.243376390040369 0.0711867204357936 0.0857454816104152 0.154016434516591 8.79428285533798 0.0192928259149706 29.2135741150577
52 0.101583063639546 0.0740069787976562 0.0921841441962555 0.067909360524902 0.0512124496915026 0.0542090803301298 0.0542090803301298 0.089169688924569 0.259097882106207 0.072928143810459 0.0790768346818595 0.259813878922497 0.0841212071909704 0.0743346506770645 0.155058895177816 7.70074549167599 0.018033019327316 28.6421881195748
3 0.0946171558445793 0.0736794340339661 0.0833231606563434 0.0684751033228833 0.0387108359019385 0.0499603288517981 0.0499603288517981 0.074385988481747 0.205447959023485 0.0759887324940165 0.0670263116204909 0.253355892998215 0.0675282119570063 0.074235092246592 0.162639067864666 11.0687384970904 0.0178984950584155 28.2627779134432
53 0.100496847055054 0.0633554284990143 0.0940511355159612 0.0726117391648503 0.0487491656854915 0.047966428446218 0.047966428446218 0.0894531568860349 0.232810322219804 0.0764648198027397 0.0722731653289225 0.262429453729551 0.0730987834133464 0.07783197973285 0.113711397242314 8.96768116146462 0.0189434418554685 29.2004230943084
4 0.102974083678508 0.0617934267254377 0.0898276541588407 0.0786601373795082 0.0443935580674895 0.0408510469493984 0.0408510469493983 0.0713014184556433 0.272072457368041 0.0808879720329587 0.101089973663552 0.246035748983133 0.0729994336487253 0.0851266326994092 0.147995987066434 7.14936211733657 0.0194354456899018 29.0695219388175
54 0.119835312038316 0.0754451720095516 0.0964442542863101 0.0806163220047634 0.0580516988378549 0.050985933782754 0.050985933782754 0.0994431020405853 0.244248448802925 0.0696711113355616 0.0864841449961412 0.266474458192975 0.0659323361613074 0.0671046106325303 0.136298875159096 11.4583494838381 0.0204741814046888 29.3081685263468
5 0.0976566687840459 0.0631254824521749 0.0836255302768254 0.0800707627871906 0.0545121088689276 0.0409491375293566 0.0409491375293566 0.100383767967825 0.244892467205732 0.0662581874552399 0.0699505877887328 0.228615535141603 0.0731321876036695 0.0840649759147944 0.147724625787144 8.57123220197251 0.0159264859911963 28.7836083165652
55 0.10712048317503 0.0663428031700142 0.0914222506190682 0.0768730650563969 0.0507139105043505 0.0518896677065032 0.0518896677065032 0.0654932310325948 0.26332831423766 0.0866990955423718 0.0942330996501699 0.247977569906506 0.0633319941366508 0.0716687164623565 0.13712933557329 8.27607043979198 0.0188605940374525 29.0694673963577
6 0.0956198644706831 0.0589208400998324 0.0879085486087046 0.0656708501746564 0.0475233552883202 0.0406057612038816 0.0406057612038816 0.106148433490675 0.28863115849261 0.0852925308364113 0.092637318041351 0.276988637490816 0.0733537910680679 0.0850536922915867 0.168795663781495 9.72402109576445 0.0170021549342019 29.061365706137
56 0.135618816053761 0.0643487356575458 0.0989272019234891 0.0986489389966738 0.0454126014948102 0.0478281597935526 0.0478281597935526 0.0791658225010704 0.252481049026349 0.0782437927397726 0.0818047167256677 0.214896046229927 0.0644972349765801 0.0837363202341294 0.143733318377486 7.90569415042095 0.0187808780585062 28.8212129955639
7 0.0810052406933098 0.0611322595411802 0.0842992329160283 0.0633141276433906 0.0523947850450988 0.0432832003608047 0.0432832003608047 0.0695398785513939 0.251139098906257 0.0736545616894852 0.0815410344606739 0.239249695940572 0.0755966917149929 0.0719918417672444 0.127239776482442 5.41179910688524 0.0196829178849294 28.7403914554082
57 0.109659437124563 0.0590792277378047 0.087472795206461 0.0868806968568503 0.0420533976838014 0.0389673047993446 0.0389673047993446 0.0684515320314844 0.235674552309154 0.0699757738817396 0.0815081631605339 0.244781371144359 0.0721250194399507 0.0797434202134894 0.118580122018908 7.56857978473645 0.0206580854140745 29.2410935620328
8 0.117846000441381 0.0672232457811395 0.103668723643612 0.078966670567626 0.0479386893448452 0.0436811935043333 0.0436811935043333 0.100346027821372 0.247024158802218 0.0776214775265086 0.0814596771205553 0.282789048818348 0.069447980244683 0.0807011160036737 0.110088365919967 9.04132341748103 0.0187379169909663 28.8742439740799
